image_id,direction,image_path,processed,left_top_x,left_top_y,right_top_x,right_top_y,left_middle_x,left_middle_y,right_middle_x,right_middle_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y,get_from,shashu,create_at,update_at
2074,right,images/goonet_resize/sr400_right/8300266B3017011300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2075,right,images/goonet_resize/sr400_right/8300268B3016122900400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2076,right,images/goonet_resize/sr400_right/8300272B3016122100100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2077,right,images/goonet_resize/sr400_right/8300297B3016100600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2078,right,images/goonet_resize/sr400_right/8300301B3016031600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2079,right,images/goonet_resize/sr400_right/8300310B3016101800100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2080,right,images/goonet_resize/sr400_right/8300327B3016090500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2081,right,images/goonet_resize/sr400_right/8300353B3016080800100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2082,right,images/goonet_resize/sr400_right/8300361B3016060900200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2083,right,images/goonet_resize/sr400_right/8300389B3016110700400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2084,right,images/goonet_resize/sr400_right/8300423B3015090800100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2085,right,images/goonet_resize/sr400_right/8300450B3016090700100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2086,right,images/goonet_resize/sr400_right/8300462B3017010600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2087,right,images/goonet_resize/sr400_right/8300467B3017011600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2088,right,images/goonet_resize/sr400_right/8300474B3016092100100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2089,right,images/goonet_resize/sr400_right/8300474B3016102300200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2090,right,images/goonet_resize/sr400_right/8300480B3015110500200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2091,right,images/goonet_resize/sr400_right/8300494B3015030500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2092,right,images/goonet_resize/sr400_right/8300494B3015050800100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2093,right,images/goonet_resize/sr400_right/8300494B3016061000100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2094,right,images/goonet_resize/sr400_right/8300496B3016072500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2095,right,images/goonet_resize/sr400_right/8300516B3016022905600_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2096,right,images/goonet_resize/sr400_right/8300539B3016110100400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2097,right,images/goonet_resize/sr400_right/8310010B3017010600200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2098,right,images/goonet_resize/sr400_right/8310011B3014012600900_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2099,right,images/goonet_resize/sr400_right/8310011B3014040500600_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2100,right,images/goonet_resize/sr400_right/8400009B3015102200200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2101,right,images/goonet_resize/sr400_right/8400009B3017010601100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2102,right,images/goonet_resize/sr400_right/8400022B3015100900200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2103,right,images/goonet_resize/sr400_right/8400029B3015110400400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2104,right,images/goonet_resize/sr400_right/8400029B3016092400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2105,right,images/goonet_resize/sr400_right/8400032B3014102800400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2106,right,images/goonet_resize/sr400_right/8400035B3016110700100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2107,right,images/goonet_resize/sr400_right/8400050B3015100300200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2108,right,images/goonet_resize/sr400_right/8400059B3016080900100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2109,right,images/goonet_resize/sr400_right/8400059B3016100700400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2110,right,images/goonet_resize/sr400_right/8400062B3017011000100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2111,right,images/goonet_resize/sr400_right/8400063B3016080900200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2112,right,images/goonet_resize/sr400_right/8400076B3010081000200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2113,right,images/goonet_resize/sr400_right/8400076B3011103000300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2114,right,images/goonet_resize/sr400_right/8400076B3013112100100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2115,right,images/goonet_resize/sr400_right/8400076B3015091300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2116,right,images/goonet_resize/sr400_right/8400076B3015091300200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2117,right,images/goonet_resize/sr400_right/8400076B3016091500300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2118,right,images/goonet_resize/sr400_right/8400121B3016060300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2119,right,images/goonet_resize/sr400_right/8400131B2008060700100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2120,right,images/goonet_resize/sr400_right/8400585B3014060900100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2121,right,images/goonet_resize/sr400_right/8400611B2015061100200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2122,right,images/goonet_resize/sr400_right/8400633B3014011100100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2123,right,images/goonet_resize/sr400_right/8400658B3015022000100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2124,right,images/goonet_resize/sr400_right/8400659B3016101600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2125,right,images/goonet_resize/sr400_right/8400671B3013052900200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2126,right,images/goonet_resize/sr400_right/8400671B3016071000100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2127,right,images/goonet_resize/sr400_right/8400686B3012091400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2128,right,images/goonet_resize/sr400_right/8400686B3013103000300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2129,right,images/goonet_resize/sr400_right/8400686B3015101800200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2130,right,images/goonet_resize/sr400_right/8400686B3016022400500_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2131,right,images/goonet_resize/sr400_right/8400686B3016050800200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2132,right,images/goonet_resize/sr400_right/8400695B3013052600300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2133,right,images/goonet_resize/sr400_right/8400695B3013101300400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2134,right,images/goonet_resize/sr400_right/8400695B3015040500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2135,right,images/goonet_resize/sr400_right/8400695B3016021800100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2136,right,images/goonet_resize/sr400_right/8400700B3016101200100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2137,right,images/goonet_resize/sr400_right/8400700B3016101200200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2138,right,images/goonet_resize/sr400_right/8400700B3017011500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2139,right,images/goonet_resize/sr400_right/8400746B3016112900100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2140,right,images/goonet_resize/sr400_right/8400749B3014100900100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2141,right,images/goonet_resize/sr400_right/8400757B3015100700200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2142,right,images/goonet_resize/sr400_right/8400774B3016030400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2143,right,images/goonet_resize/sr400_right/8400774B3016090300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2144,right,images/goonet_resize/sr400_right/8400777B3016062400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2145,right,images/goonet_resize/sr400_right/8400783B3016061000300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2146,right,images/goonet_resize/sr400_right/8400783B3016062700100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2147,right,images/goonet_resize/sr400_right/8400783B3016062800100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2148,right,images/goonet_resize/sr400_right/8400794B3011061300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2149,right,images/goonet_resize/sr400_right/8400798B3013021400200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2150,right,images/goonet_resize/sr400_right/8400798B3013052500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2151,right,images/goonet_resize/sr400_right/8400798B3014051800200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2152,right,images/goonet_resize/sr400_right/8400798B3015060200200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2153,right,images/goonet_resize/sr400_right/8400798B3016052300300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2154,right,images/goonet_resize/sr400_right/8400798B3016082600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2155,right,images/goonet_resize/sr400_right/8400800B3016031400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2156,right,images/goonet_resize/sr400_right/8400811B3016102700600_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2157,right,images/goonet_resize/sr400_right/8400811B3016110600400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2158,right,images/goonet_resize/sr400_right/8400822B3016111400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2159,right,images/goonet_resize/sr400_right/8400847B3014101800200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2160,right,images/goonet_resize/sr400_right/8400847B3016070300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2161,right,images/goonet_resize/sr400_right/8400847B3016071600300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2162,right,images/goonet_resize/sr400_right/8400847B3016120400100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2163,right,images/goonet_resize/sr400_right/8400868B3016091700400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2164,right,images/goonet_resize/sr400_right/8400868B3016122900300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2165,right,images/goonet_resize/sr400_right/8400871B3014082300400_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2166,right,images/goonet_resize/sr400_right/8400871B3015102000300_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2167,right,images/goonet_resize/sr400_right/8400874B3016091300100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2168,right,images/goonet_resize/sr400_right/8400877B3015052600100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2169,right,images/goonet_resize/sr400_right/8400877B3015071900100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2170,right,images/goonet_resize/sr400_right/8400877B3015102300200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2171,right,images/goonet_resize/sr400_right/8400877B3015112300200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2172,right,images/goonet_resize/sr400_right/8400877B3016081400200_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2173,right,images/goonet_resize/sr400_right/8400879B3017011100100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2174,right,images/goonet_resize/sr400_right/8400895B3014122500100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2175,right,images/goonet_resize/sr400_right/8400895B3015050900100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
2176,right,images/goonet_resize/sr400_right/8400895B3015092000100_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,goonet,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
